CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;DORSAL DEL JUGADOR SECUNDARIO;NOMBRE DEL JUGADOR SECUNDARIO;ID JUGADOR;ID JUGADOR SECUNDARIO;ID EQUIPO;ID PARTIDO
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamCirculationRate2T;Ritmo de Circulación (Pases/Min);UD Las Palmas;2P;16,635262449528938;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamCirculationRate2T;Ritmo de Circulación (Pases/Min);Sevilla FC;2P;16,430155210643015;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamChannelModeLongPasses;Modo de Canalización (% Pase Largo);UD Las Palmas;Total Partido;13,934426229508198;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamChannelModeLongPasses;Modo de Canalización (% Pase Largo);Sevilla FC;Total Partido;11,854684512428298;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamChannelModeLongPasses1T;Modo de Canalización (% Pase Largo);UD Las Palmas;1P;15,384615384615385;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamChannelModeLongPasses1T;Modo de Canalización (% Pase Largo);Sevilla FC;1P;14,893617021276595;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamChannelModeLongPasses2T;Modo de Canalización (% Pase Largo);UD Las Palmas;2P;12,598425196850394;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamChannelModeLongPasses2T;Modo de Canalización (% Pase Largo);Sevilla FC;2P;9,375;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamRecoveryRate;Ritmo de Recuperación (Recuperaciones/Min);UD Las Palmas;Total Partido;2,4181360201511337;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamRecoveryRate;Ritmo de Recuperación (Recuperaciones/Min);Sevilla FC;Total Partido;2,585858585858586;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamRecoveryRate1T;Ritmo de Recuperación (Recuperaciones/Min);UD Las Palmas;1P;2,7113702623906706;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamRecoveryRate1T;Ritmo de Recuperación (Recuperaciones/Min);Sevilla FC;1P;2,3450134770889486;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamRecoveryRate2T;Ritmo de Recuperación (Recuperaciones/Min);UD Las Palmas;2P;2,1951219512195124;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamRecoveryRate2T;Ritmo de Recuperación (Recuperaciones/Min);Sevilla FC;2P;2,8263795423956934;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamGoalsDistributionFavourDynamic;Distribución Goles a Favor (% Juego Dinámico);UD Las Palmas;Total Partido;100;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamGoalsDistributionFavourDynamic;Distribución Goles a Favor (% Juego Dinámico);Sevilla FC;Total Partido;100;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamGoalsDistributionFavourSetPlay;Distribución Goles a Favor (% Balón Parado);UD Las Palmas;Total Partido;0;;;;;;;62;11113
