CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;DORSAL DEL JUGADOR SECUNDARIO;NOMBRE DEL JUGADOR SECUNDARIO;ID JUGADOR;ID JUGADOR SECUNDARIO;ID EQUIPO;ID PARTIDO
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayPenalty;Goles a favor B. P. penalti (Nº);Real Betis;Total Partido;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayPenalty;Goles a favor B. P. penalti (Nº);Girona FC;Total Partido;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayPenalty1T;Goles a favor B. P. penalti (Nº);Real Betis;1P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayPenalty1T;Goles a favor B. P. penalti (Nº);Girona FC;1P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayPenalty2T;Goles a favor B. P. penalti (Nº);Real Betis;2P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayPenalty2T;Goles a favor B. P. penalti (Nº);Girona FC;2P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayThrowIn;Goles a favor B. P. saque de banda (Nº);Real Betis;Total Partido;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayThrowIn;Goles a favor B. P. saque de banda (Nº);Girona FC;Total Partido;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayThrowIn1T;Goles a favor B. P. saque de banda (Nº);Real Betis;1P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayThrowIn1T;Goles a favor B. P. saque de banda (Nº);Girona FC;1P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayThrowIn2T;Goles a favor B. P. saque de banda (Nº);Real Betis;2P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayThrowIn2T;Goles a favor B. P. saque de banda (Nº);Girona FC;2P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsOwnGoal;Goles a favor propia puerta y otros (Nº);Real Betis;Total Partido;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsOwnGoal;Goles a favor propia puerta y otros (Nº);Girona FC;Total Partido;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsOwnGoalP;Goles a favor propia puerta y otros (% Total);Real Betis;Total Partido;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsOwnGoalP;Goles a favor propia puerta y otros (% Total);Girona FC;Total Partido;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsOwnGoal1T;Goles a favor propia puerta y otros (Nº);Real Betis;1P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsOwnGoal1T;Goles a favor propia puerta y otros (Nº);Girona FC;1P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsOwnGoalP1T;Goles a favor propia puerta y otros (% Total);Real Betis;1P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsOwnGoalP1T;Goles a favor propia puerta y otros (% Total);Girona FC;1P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsOwnGoal2T;Goles a favor propia puerta y otros (Nº);Real Betis;2P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsOwnGoal2T;Goles a favor propia puerta y otros (Nº);Girona FC;2P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsOwnGoalP2T;Goles a favor propia puerta y otros (% Total);Real Betis;2P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsOwnGoalP2T;Goles a favor propia puerta y otros (% Total);Girona FC;2P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShots;Remates totales (Nº);Real Betis;Total Partido;19;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShots;Remates totales (Nº);Girona FC;Total Partido;13;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsDynamic;Remates juego dinámico (Nº);Real Betis;Total Partido;16;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsDynamic;Remates juego dinámico (Nº);Girona FC;Total Partido;13;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsSetPlay;Remates balón parado (Nº);Real Betis;Total Partido;3;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsSetPlay;Remates balón parado (Nº);Girona FC;Total Partido;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShots1T;Remates totales (Nº);Real Betis;1P;9;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShots1T;Remates totales (Nº);Girona FC;1P;5;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsDynamic1T;Remates juego dinámico (Nº);Real Betis;1P;7;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsDynamic1T;Remates juego dinámico (Nº);Girona FC;1P;5;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsSetPlay1T;Remates balón parado (Nº);Real Betis;1P;2;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsSetPlay1T;Remates balón parado (Nº);Girona FC;1P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShots2T;Remates totales (Nº);Real Betis;2P;10;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShots2T;Remates totales (Nº);Girona FC;2P;8;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsDynamic2T;Remates juego dinámico (Nº);Real Betis;2P;9;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsDynamic2T;Remates juego dinámico (Nº);Girona FC;2P;8;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsSetPlay2T;Remates balón parado (Nº);Real Betis;2P;1;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsSetPlay2T;Remates balón parado (Nº);Girona FC;2P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsGoals;Remates goles (Nº);Real Betis;Total Partido;1;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsGoals;Remates goles (Nº);Girona FC;Total Partido;1;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsGoalsP;Remates goles (% Total);Real Betis;Total Partido;5,2631578947368425;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsGoalsP;Remates goles (% Total);Girona FC;Total Partido;7,6923076923076925;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsGoals1T;Remates goles (Nº);Real Betis;1P;1;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsGoals1T;Remates goles (Nº);Girona FC;1P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsGoalsP1T;Remates goles (% Total);Real Betis;1P;11,11111111111111;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsGoalsP1T;Remates goles (% Total);Girona FC;1P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsGoals2T;Remates goles (Nº);Real Betis;2P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsGoals2T;Remates goles (Nº);Girona FC;2P;1;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsGoalsP2T;Remates goles (% Total);Real Betis;2P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamShotsGoalsP2T;Remates goles (% Total);Girona FC;2P;12,5;;;;;;;110;11116
