CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;ID JUGADOR;ID EQUIPO;ID PARTIDO
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;0;22;Badé;27531;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;99,01666666666667;32;Carmona;26950;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;14,7;4;Kike Salas;28778;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;23,283333333333335;16;J. Navas;1080;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;14,85;14;Peque;29262;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;0;30;Collado;33903;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;84,31666666666666;26;Juanlu;21773;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;0;21;Ejuke;24918;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;0;27;Idumbo;34127;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;0;23;Marcao;8333;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;99,01666666666667;18;Agoumé;8377;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;0;37;Rivera;36436;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;1;3;Mika Marmol;28608;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;23;Alex Muñoz;538;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;4;Álex Suárez;2271;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;10;A. Moleiro;22097;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;2;Marvin;22148;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;17;Mata;473;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;5;Javi Muñoz;296;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;20;Kirian;2144;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;12;Loiodice;22064;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;28;Herzog;31627;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;1;18;Viti;438;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;16;Oli Mcburnie;12008;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;19;Sandro;1609;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;14;Manu Fuster;2289;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;26;Bassinga;33992;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;21;Ivan Gil;27790;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;8;J.g. Campaña;947;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;9;Marc;104;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;11;Benito J;894;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;15;Mckenna;12007;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);UD Las Palmas;Total Partido;0;27;Pezzolesi;36435;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Sevilla FC;Total Partido;0;5;L. Ocampos;2183;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Sevilla FC;Total Partido;0;24;Nianzou;8711;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Sevilla FC;Total Partido;0;6;Gudelj;2301;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Sevilla FC;Total Partido;0;7;Isaac;31589;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Sevilla FC;Total Partido;0;11;Lukébakio;11122;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Sevilla FC;Total Partido;1;3;Pedrosa;1648;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Sevilla FC;Total Partido;0;20;Sow;3506;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Sevilla FC;Total Partido;0;15;Montiel;13696;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Sevilla FC;Total Partido;0;22;Badé;27531;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Sevilla FC;Total Partido;0;32;Carmona;26950;38;11113
