CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;ID JUGADOR;ID EQUIPO;ID PARTIDO
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;100,35;12;Javi López;21782;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;76,03333333333333;18;H.traoré;4120;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;100,35;20;Pacheco;21784;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;83,65;10;Oyarzabal;1061;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;100,35;6;Aritz;1043;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;68,93333333333334;22;Turrientes;25368;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;68,88333333333334;14;Take;2283;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;100,35;11;Becker;27349;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;31,466666666666665;17;Sergio Gómez;1501;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;24,316666666666666;27;Aramburu;30783;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;0;3;Aihen;2030;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;0;16;Olasagasti;26466;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;54,15;4;Zubimendi;2123;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;0;31;Martin;31599;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;31,416666666666668;7;Barrene;2037;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;16,7;24;Sucic;9859;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;0;19;Sadiq;4040;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;0;28;Marin;27004;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;0;25;Magunazelaia;26940;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;75,85;21;Embarba;411;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;64,1;11;Nteka;2202;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Rayo Vallecano;Total Partido;76,18333333333334;19;De Frutos;2180;43;11117
