CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;ID JUGADOR;ID EQUIPO;ID PARTIDO
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;0;18;Antonio Sánchez;2375;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;;33;D. Luna;31667;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;;30;Domenech;36472;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;572,3303;2;Carvajal;1013;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;614,6904;23;F. Mendy;2175;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;624,6355;5;Bellingham;21871;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;562,0764;22;Rüdiger;8137;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;662,2797;3;E. Militão;2174;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;488,1093;8;Valverde;757;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;551,4455;11;Rodrygo;2177;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;638,5148;14;Tchouameni;13161;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;712,1225;7;Vini Jr.;1754;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;609,8511;9;Mbappé;8720;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;;18;Vallejo;1014;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;;31;Jacobo;34152;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;;16;Endrick;36306;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;;20;Fran García;2028;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;;19;D. Ceballos;1030;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;0;10;Modric;1023;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;0;21;Brahim;2050;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;0;17;Lucas V.;1025;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;Real Madrid;45-60;0;15;Arda Güler;27063;45;11114
