CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;ID JUGADOR;ID EQUIPO;ID PARTIDO
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;3;11;I. Akhomach;27712;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;0;20;R. Terrats;25232;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;2;18;Gueye;24890;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;0;26;Pau Navarro;31669;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;0;27;Arnau;29180;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;8;14;M. Llorente;1026;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;4;7;Griezmann;683;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;3;6;Koke;677;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;0;20;Witsel;8124;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;7;12;S.lino;29182;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;5;8;Barrios;28914;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;4;9;Sørloth;4398;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;4;3;Azpilicueta;8142;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;7;23;Reinildo;8467;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;2;24;Le Normand;1992;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;0;18;Vermeeren;31775;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;0;2;J. M. Giménez;674;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;0;17;Riquelme;2272;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;0;15;Javi Galán;156;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;0;27;Kostis;31039;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;5;5;R. De Paul;13701;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;3;16;Molina;29238;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;3;10;Correa;685;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;0;19;J.alvarez;28838;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Atlético de Madrid;Total Partido;0;22;Giuliano;26903;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLossPossessionRatio;Ratio Pérdidas / Posesiones (%);Villarreal CF;Total Partido;3,508771929824561;4;E. Bailly;3962;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLossPossessionRatio;Ratio Pérdidas / Posesiones (%);Villarreal CF;Total Partido;5;10;Parejo;1101;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLossPossessionRatio;Ratio Pérdidas / Posesiones (%);Villarreal CF;Total Partido;18,91891891891892;16;Alex . B;2457;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLossPossessionRatio;Ratio Pérdidas / Posesiones (%);Villarreal CF;Total Partido;7,5;14;Santi C.v.;408;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLossPossessionRatio;Ratio Pérdidas / Posesiones (%);Villarreal CF;Total Partido;33,333333333333336;9;Danjuma;9941;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLossPossessionRatio;Ratio Pérdidas / Posesiones (%);Villarreal CF;Total Partido;24;21;Yeremy;25132;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLossPossessionRatio;Ratio Pérdidas / Posesiones (%);Villarreal CF;Total Partido;1,6666666666666667;3;R. Albiol;2186;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLossPossessionRatio;Ratio Pérdidas / Posesiones (%);Villarreal CF;Total Partido;1,3157894736842106;17;Kiko F.;29241;64;11120
